"1084","Nandi Hills","32"
"1085","Ndalat","32"
"1086","Ollessos","32"
"1087","Sangalo / Kebulonik","32"
"1088","Songhor / Soba","32"
"1089","Terik","32"
"1090","Tindiret","32"
"1091","Angata Barikoi","33"
"1092","Enoosupukia","33"
"1093","Ilkerin","33"
"1094","Ilmotiook","33"
"1095","Kapsasian","33"
"1096","Keyian","33"
"1097","Kilgoris Central","33"
"1098","Kimintet","33"
"1099","Loita","33"
"1100","Lolgorian","33"
"1101","Maji Moto / Naroosura","33"
"1102","Mara","33"
"1103","Melelo","33"
"1104","Mogondo","33"
"1105","Mosiro","33"
"1106","Naikara","33"
"1107","Narok Town","33"
"1108","Nkareta","33"
"1109","Olokurto","33"
"1110","Ololmasani","33"
"1111","Ololulung'a","33"
"1112","Oloolpironito","33"
"1113","Olorropil","33"
"1114","Olpusimoru","33"
"1115","Sagamian","33"
"1116","Sagoo","33"
"1117","Sakutiek","33"
"1118","Shankoe","33"
"1119","Siana","33"
"1120","Upper Melili","33"
"1121","Bogichora","34"
"1122","Bokeira","34"
"1123","Bomuragamo","34"
"1124","Bonyamatuta","34"
"1125","Bosamaro","34"
"1126","Ekerenyo","34"
"1127","Esise","34"
"1128","Gachuba","34"
"1129","Gesima","34"
"1130","Itibo","34"
"1131","Kerema","34"
"1132","Kiabonyoru","34"
"1133","Magombo","34"
"1134","Magwagwa","34"
"1135","Manga","34"
"1136","Mekenene","34"
"1137","Nyamaiya","34"
"1138","Nyansiongo","34"
"1139","Rigoma","34"
"1140","Township","34"
"1141","Central","35"
"1142","Charagita","35"
"1143","Engineer","35"
"1144","Gathanji","35"
"1145","Gathara","35"
"1146","Gatimu","35"
"1147","Geta","35"
"1148","Githabai","35"
"1149","Githioro","35"
"1150","Kaimbaga","35"
"1151","Kanjuiri Range","35"
"1152","Karau","35"
"1153","Kipipiri","35"
"1154","Kiriita","35"
"1155","Leshau / Pondo","35"
"1156","Magumu","35"
"1157","Mirangine","35"
"1158","Murungaru","35"
"1159","Njabini / Kiburu","35"
"1160","North Kingngop","35"
"1161","Nyakio","35"
"1162","Rurii","35"
"1163","Shamata","35"
"1164","Wanjohi","35"
"1165","Weru","35"
"1166","Aguthi-Gaaki","36"
"1167","Chinga","36"
"1168","Dedan Kimathi","36"
"1169","Gakawa","36"
"1170","Gatarakwa","36"
"1171","Gatitu / Muruguru","36"
"1172","Gikondi","36"
"1173","Iria-Ini","36"
"1174","Iriaini","36"
"1175","Kabaru","36"
"1176","Kamakwa / Mukaro","36"
"1177","Karatina Town","36"
"1178","Karima","36"
"1179","Kiganjo / Mathari","36"
"1180","Kirimukuyu","36"
"1181","Konyu","36"
"1182","Magutu","36"
"1183","Mahiga","36"
"1184","Mugunda","36"
"1185","Mukurwe-Ini Central","36"
"1186","Mukurwe-Ini West","36"
"1187","Mweiga","36"
"1188","Mwiyogo / Endarasha","36"
"1189","Naromoru / Kiamathaga","36"
"1190","Rugi","36"
"1191","Ruguru","36"
"1192","Ruring'u","36"
"1193","Rware","36"
"1194","Thegu River","36"
"1195","Wamagana","36"
"1196","Angata Nayokie","37"
"1197","Baawa","37"
"1198","El-Barta","37"
"1199","Lodokejek","37"
"1200","Loosuk","37"
"1201","Maralal","37"
"1202","Nachola","37"
"1203","Nyiro","37"
"1204","Porro","37"
"1205","Sugata Marmar","37"
"1206","Wamba East","37"
"1207","Wamba North","37"
"1208","Wamba West","37"
"1209","Waso","37"
"1210","Alego Central","38"
"1211","Alego South","38"
"1212","Alego South East","38"
"1213","Alego West","38"
"1214","Asembo East","38"
"1215","Asembo West","38"
"1216","Gem Central","38"
"1217","Gem East","38"
"1218","Gem North","38"
"1219","Gem South","38"
"1220","Gem West","38"
"1221","Sakwa Central","38"
"1222","Sakwa North","38"
"1223","Sakwa South","38"
"1224","Sakwa West","38"
"1225","Siaya Township","38"
"1226","Sidindi","38"
"1227","Sigomere","38"
"1228","Uganja","38"
"1229","Ugenya East","38"
"1230","Ugenya North","38"
"1231","Ugenya West","38"
"1232","Ukwala","38"
"1233","Usgona","38"
"1234","Uyoma North","38"
"1235","Uyoma West","38"
"1236","Uyumoa South","38"
"1237","Yala Township","38"
"1238","Yimbo East","38"
"1239","Yimbo West","38"
"1240","Bomani","39"
"1241","Bura","39"
"1242","Chala","39"
"1243","Chawia","39"
"1244","Kaloleni","39"
"1245","Kasigau","39"
"1246","Kishushe-Wumingu","39"
"1247","Mahoo","39"
"1248","Marungu","39"
"1249","Mata","39"
"1250","Mboghoni","39"
"1251","Mbololo","39"
"1252","Mwanda-Mgange","39"
"1253","Mwatete","39"
"1254","Ngolia","39"
"1255","Ronge","39"
"1256","Sagala","39"
"1257","Werugha","39"
"1258","Wundanyi","39"
"1259","Wusi / Kishamba","39"
"1260","Bangale","40"
"1261","Chewani","40"
"1262","Chewele","40"
"1263","Garsen Central","40"
"1264","Garsen North","40"
"1265","Garsen South","40"
"1266","Garsen West","40"
"1267","Hirimani","40"
"1268","Kinakomba","40"
"1269","Kipini East","40"
"1270","Kipini West","40"
"1271","Madogo","40"
"1272","Mikinduni","40"
"1273","Sala","40"
"1274","Wayu","40"
"1275","Chiakariga","41"
"1276","Chogoria","41"
"1277","Chuka","41"
"1278","Ganga","41"
"1279","Gatunga","41"
"1280","Igambang'ombe","41"
"1281","Magumoni","41"
"1282","Mariani","41"
"1283","Marimanti","41"
"1284","Mitheru","41"
"1285","Mugwe","41"
"1286","Mukothima","41"
"1287","Muthambi","41"
"1288","Mwimbi","41"
"1289","Nkondi","41"
"1290","Bidii","42"
"1291","Chepchoina","42"
"1292","Chepsiro / Kiptoror","42"
"1293","Cherangany / Suwerwa","42"
"1294","Enedebess","42"
"1295","Hospital","42"
"1296","Kaplamai","42"
"1297","Kapomboi","42"
"1298","Keiyo","42"
"1299","Kiminini","42"
"1300","Kinyoro","42"
"1301","Kwanza","42"
"1302","Machewa","42"
"1303","Makutano","42"
"1304","Matisi","42"
"1305","Matumbei","42"
"1306","Motosiet","42"
"1307","Nabiswa","42"
"1308","Saboti","42"
"1309","Sikhendu","42"
"1310","Sinyerere","42"
"1311","Sirende","42"
"1312","Sitatunga","42"
"1313","Tuwani","42"
"1314","Waitaluk","42"
"1315","Kaaleng / Kaikor","43"
"1316","Kaeris","43"
"1317","Kakuma","43"
"1318","Kalapata","43"
"1319","Kalobeyei","43"
"1320","Kalokol","43"
"1321","Kanamkemer","43"
"1322","Kang'atotha","43"
"1323","Kapedo / Napeitom","43"
"1324","Kaputir","43"
"1325","Katilia","43"
"1326","Katilu","43"
"1327","Kerio Delta","43"
"1328","Kibish","43"
"1329","Kotaruk / Lobei","43"
"1330","Lakezone","43"
"1331","Lapur","43"
"1332","Letea","43"
"1333","Lobokat","43"
"1334","Lodwar Township","43"
"1335","Loima","43"
"1336","Lokichar","43"
"1337","Lokichoggio","43"
"1338","Lokiriama / Lorengippi","43"
"1339","Lokori / Kochodin","43"
"1340","Lopur","43"
"1341","Nakalale","43"
"1342","Nanaam","43"
"1343","Songot","43"
"1344","Turkwel","43"
"1345","Ainabkoi / Olare","44"
"1346","Cheptiret / Kipchamo","44"
"1347","Kamagut","44"
"1348","Kapkures","44"
"1349","Kapsoya","44"
"1350","Kaptagat","44"
"1351","Kapyemit","44"
"1352","Karuna / Meibeki","44"
"1353","Kimumu","44"
"1354","Kipkenyo","44"
"1355","Kiplombe","44"
"1356","Kipsomba","44"
"1357","Koisagat / Kapsang","44"
"1358","Kuinet / Kapsuswa","44"
"1359","Langas","44"
"1360","Megun","44"
"1361","Moi's Bridge","44"
"1362","Moiben","44"
"1363","Ngenyilel","44"
"1364","Ngeria","44"
"1365","Racecourse","44"
"1366","Segero","44"
"1367","Sergoit","44"
"1368","Simat / Kapseret","44"
"1369","Soy","44"
"1370","Tapsagoi","44"
"1371","Tarakwa","44"
"1372","Tembelio","44"
"1373","Tulwet / Chiyat","44"
"1374","Ziwa","44"
"1375","Banja","45"
"1376","Busali","45"
"1377","Central Bunyore","45"
"1378","Central Maragoli","45"
"1379","Chavakali","45"
"1380","Emabungo","45"
"1381","Gisambai","45"
"1382","Jepkoyai","45"
"1383","Luanda South","45"
"1384","Luanda Township","45"
"1385","Lugaga-Wamuluma","45"
"1386","Lyaduywa / Izava","45"
"1387","Muhudu","45"
"1388","Mungoma","45"
"1389","Mwibona","45"
"1390","North East Bunyore","45"
"1391","North Maragoli","45"
"1392","Sabatia West","45"
"1393","Shamakhokho","45"
"1394","Shiru","45"
"1395","South Maragoli","45"
"1396","Tambua","45"
"1397","Wemilabi","45"
"1398","West Bunyore","45"
"1399","Wodanga","45"
"1400","Ademasajide","46"
"1401","Arbajahan","46"
"1402","Barwago","46"
"1403","Batalu","46"
"1404","Benane","46"
"1405","Buna","46"
"1406","Burder","46"
"1407","Bute","46"
"1408","Dadaja Bulla","46"
"1409","Danaba","46"
"1410","Della","46"
"1411","El Nur / Tula Tula","46"
"1412","Elben","46"
"1413","Eldas","46"
"1414","Ganyure","46"
"1415","Godoma","46"
"1416","Gurar","46"
"1417","Habaswein","46"
"1418","Hadado / Athibohol","46"
"1419","Ibrahim Ure","46"
"1420","Khorof-Harar","46"
"1421","Korondile","46"
"1422","Lagboghol South","46"
"1423","Lakoley South / Basir","46"
"1424","Sarman","46"
"1425","Tarbaj","46"
"1426","Township","46"
"1427","Wagalla","46"
"1428","Wagberi","46"
"1429","Wargadud","46"
"1430","Alale","47"
"1431","Batei","47"
"1432","Chepareria","47"
"1433","Endugh","47"
"1434","Kapchok / Konyao","47"
"1435","Kapenguria","47"
"1436","Kasei","47"
"1437","Kiwawa","47"
"1438","Kodich","47"
"1439","Lelan","47"
"1440","Lomut","47"
"1441","Masool","47"
"1442","Mnagei","47"
"1443","Riwo","47"
"1444","Sekerr","47"
"1445","Siyoi","47"
"1446","Sook","47"
"1447","Suam","47"
"1448","Tapach","47"
"1449","Wei Wei","47"
"1450","Other","48"
